"locality"
"Ranomafana Nat. Park, near Ambodiamontana"
"Norrbotten Korpilombolo: Kauhajärvi nära badplatsen, gungfly, 27M 8e 37 03, 2007-07-19; Stenberg, Lennart; Bnr = nb07 3511"
"Norrbotten Gunnarsbyn: 450 m SO Långviksuddens S-spets, , 26L 0b 14 42, 2007-07-09; Groth, Hans & Williamsson, Mats; Bnr = nb07 3244"
"Norrbotten Piteå: Gåstjärnens nordöstra del, gungfly vid sjö, 24K 1j 14 38, 2005-07-20; Groth, Hans & Ström, Björn; Bnr = nb05 2505"
"Norrbotten Piteå Markbygden kbfd: Lillpiteälven 550 m NO-NNO om Daludden, sumpig åstrand, 24K 3d 49 13, 2004-07-03; Persson, Lennart & Groth, Hans; Bnr = nb04 0738"
"Norrbotten Nedertorneå: NV-sidan av Yl. Hallajärvi , starrmyr, 25N 8a 11 38, 2006-06-29; Davidsson, Irma & Haraldsson, Kerstin; Bnr = nb06 0325"
"Norrbotten Råneå: 1500 m O om Stor-Anttjärnens sydspets, gungfly vid älven, 26L 0h 21 48, 2003-07-31; Groth, Hans & Renström, Berit; Bnr = nb03 1407"
"Norrbotten Överkalix: Edsträskets nordöstra strand, nära utloppet, gungfly vid sjö, 26M 7a 32 34, 2003-06-30; Hammarsjö, Claes; Bnr = nb03 0891"
"Norrbotten: Nedertorneå-Haparanda: Pentheikinniemi, 600 m NNV-N vägbanken, 150 m V vägen, fuktig flaskstarrmyr  25N 4d 25 15  2006-07-09   Leg. K. Haraldsson, Å. Hedlund & G. Asplund nb06 1844"
"Norrbotten Muonionalusta: Juomokursu, 1400 m OSO odlingsgränsen, källmyr, 29L 9j 13 21, 2001-07-23; Groth, Hans & Ström, Björn; Bnr = nb01 1919"
"Norrbotten Korpilombolo: 950 m NNO-N vägkorningen söder om Korpilombolo, väg 392 norrut, fastmarksmyr, 27M 7d 09 35, 2007-07-21; Haraldsson, Kerstin; Bnr = nb07 4390"
"Norrbotten: Nedertorneå-Haparanda: NV-sidan av Yl. Hallajärvi, starrmyr  25N 8a 11 38  2006-06-29  Leg. Irma Davidsson & K. Haraldsson nb06 0325"
"Norrbotten Edefors: Bålstjärnens norra ände, blöt sjöstrandmyr, 25K 9g 49 09, 2007-07-05; Stenberg, Lennart; Bnr = nb07 1465"
"Norrbotten Töre: 2100 m V-VSV Mjöträsktjärnens S-spets, flyttuva mot sjö, 25M 7f 17 08, 2000-06-20; Ahlm, Jan; Bnr = nb00 1643"
"Norrbotten Hietaniemi: 400 m SV Laurinpojanlammi, tjärnkant, 26M 3h 37 27, 2003-07-01; Persson, Lennart; Bnr = nb03 1046"
"Norrbotten Muonionalusta: 250m ONO Keskinene Särkijärvi sydänden av blötmyren, gungfly, vitmossa, 30M 4c 00 11, 2001-07-28; Larsson, Ola; Bnr = nb01 3018"
"Norrbotten Råneå: Ringeltjärnens västra sida, gungflystrand vid tjärn, 25L 5g 17 33, 2005-07-13; Persson, Lennart & Petersson, Johanna; Bnr = nb05 1492"
"Norrbotten: Töre: Hällmyran S, 500 m VNV Lill-Gallberget, myrbäckkant.  26M 0e 27 02 2013-06-26  Leg Lennart Stenberg, Hans Groth & Berit Renström  nb13 0413"
"Norrbotten Nedertorneå: Pentheikinniemi, 600 m NNV-N vägbanken, 150 m V vägen, fuktig flaskstarrmyr, 25N 4d 25 15, 2006-07-09; Haraldsson, Kerstin & Hedlund, Åsa & Asplund, Gunvor; Bnr = nb06 1844"
"Norrbotten Nedertorneå: 100 m V om slutet påvandringsleden som börjar 100 m S korsning E4-järnväg, blöt torvmark, 25N 5f 38 23, 2001-06-23; Asplund, Gunvor; Bnr = nb01 2823"
"Norrbotten Nederluleå: 300 m SO Rabbeltjärnen, blött vitmossekärr, 25L 1j 29 37, 2005-07-05; Stenberg, Lennart & Bartish, Igor; Bnr = nb05 1802"
"Norrbotten Korpilombolo: Sydligaste delen av Harjujärvi, gungfly vid tjärn, 27L 6j 48 27, 2007-07-20; Renström, Berit & Groth, Hans; Bnr = nb07 1666"
"vid Mjöträsket"
"Norrbotten Överluleå: Tjärnen mellan Klartjärnhuvudet och Brändberget, myrgölskant på gungfly, 25L 5c 15 15, 2005-07-05; Groth, Hans & Renström, Berit; Bnr = nb05 0906"
"Norrbotten Korpilombolo: 1,4 km VNV Haisujärvis nordspets , sumpskog, 27M 5d 17 18, 2008-07-30; Haraldsson, Kerstin; Bnr = nb08 6842"
"Norrbotten Hietaniemi: Sattajärvi i sydvästra delen, 400 m SO om den nordvästra spetsen, gungflystrand, 26M 7g 04 09, 2003-07-10; Hammarsjö, Claes; Bnr = nb03 1600"
"Norrbotten Muonionalusta: Noijanpolanjärvis ostspets, kant mot tjärn, 30M 3c 45 46, 2008-08-04; Groth, Hans & Paszko, Beata; Bnr = nb08 5337"
"Norrbotten Markbygden: Kolerträsk vid den lilla tjärnen vid vägskälet, gungflystrand, 24K 5c 06 48, 2004-07-12; Persson, Lennart; Bnr = nb04 0889"
"Norrbotten Töre: Lomtjärnens östra sida, tjärnkant/gungfly, 25M 6c 15 36, 2006-07-24; Persson, Lennart & Renström, Berit; Bnr = nb96 1368"
"Norrbotten Nedertorneå: Saarijärvi i sydöstra delen, gungflykärr i sjöända, 25N 6c 37 23, 2006-07-09; Stenberg, Lennart; Bnr = nb06 0671"
"Norrbotten Nedertorneå: Kivijärvi, stigens anslutning till sjön, sjökant, 25N 5c 02 44, 2007-08-06; Haraldsson, Kerstin; Bnr = nb07 4524"
"Norrbotten Nederluleå: Hollsvattentjärnens sydöstra sida, sumpig sjöstrand, 24L 9c 11 11, 2005-07-07; Persson, Lennart & Haraldsson, Kerstin; Bnr = nb05 1372"
"Norrbotten Muonionalusta: Kursujärvi SO, Gungfly, 29M 8c 10 19, 2001-07-21; Groth, Hans & Autio, Valborg & Boström, Barbro; Bnr = nb01 2550"
"Norrbotten Nederluleå: Storbrändön, 1100 m V-VNV Sörudden, blöta, 24M 6c 10 18, 2002-08-16; Myhr, Dagny; Bnr = nb02 4116"
"Trådstarr. Ångermanland: Ramsele socken. Nedre Strömnäs (Skogsnäs). Fjällsjöälvens N. strand, avsnörd kärrmark ca. 100 m. S. om infarten till Skogsnäs. Sparsamt spridd. 2/7 2004. GPS: 63.35.250/016.33.561. RUBIN: 20 G 0h 3622. Torbjörn Peterson (S)."
"Östergötland: Västra Eneby sn, 200 m SO Skankebo. R.N. 64387 14852. RUBIN 7F7h3702. Strand. 2000.07.04. Janne Andersson."
"Trådstarr. Medelpad, Alnö socken, Sandarna, Raholmsmossen norr om Raholmsvägen, cirka 400 meter norr om Raholmen. Talrikt som steril, men endast ett ex i frukt."
"Norrbotten Norrfjärden: Nörd-Mörön, 1000m SSO om öns norra spets, uttorkad myr, 24L 2g 28 34, 2006-08-09; Myhr, Dagny; Bnr = nb06 2239"
"Norrbotten Karesuando: Merasjoki, vid vägslutet, sumpskog, 30M 2a 33 11, 2008-08-03; Paszko, Beata & Haraldsson, Kerstin; Bnr = nb08 7058"
"Trådstarr. Uppland, Vaxholm socken, Dammstakärret, Sparsamt på en fläck i det våtaste gungflyet i östra delen. Få plantor i blom, mest vegetativ."
"Trådstarr. Uppland, Ingarö socken, Brunn, Potten O. om Brunn, sydsidan mot vägen. GPS: N. 59.16.692 O. 018.26.569. Rubin: 10J 5a 1004. 17/7 2003. Torbjörn Peterson."
"Norrbotten Älvsby: Lomtjärnen, öststranden i söder., Mager strängmyr vid tjärn, flark, 25K 0g 13 02, 2001-07-15; Hammarsjö, Claes & Groth, Hans; Bnr = nb01 0891"
"Norrbotten Norrfjärden: Bastanäset, vid vägkrök till näset , vid bäck, 24L 3e 39 06, 2004-07-14; Myhr, Dagny; Bnr = nb04 0963"
"Norrbotten Örnäset: Finnskäret, 650 m NNV sydspetsen , klapperås med tallskog, uttorkad blöta, 24M 6e 18 11, 2002-08-05; Myhr, Dagny; Bnr = nb02 4043"
"Trådstarr. Uppland, Värmdö socken, Dyppeln, SO-sidan och S-sidan, spridd i gungflyet. GPS: N. 59.16.356 O. 018.38.325. Rubin: 10J 5c 0716. 5/7 2002. Torbjörn Peterson."
"Trådstarr. Uppland, Djurö socken, Hölö, Öträsket, NO-ändan. GPS: N. 59.16.117 O. 018.40.754. Rubin: 10J 5c 0537. 22/6 2001. Torbjörn Peterson."
"Koillismaa: Kuusamo kn, 2150 m. NNV om Rukatunturi, toppen (500,4), 350 m NO om Heikkala, Salmilampis V-strand, myrkant vid sjön. 66°11´03,4\""N, 29°08´01,3\""O.  9. 7. 2006. No. 8382. Leg. Göran Odelvik."
"Norrbotten Nederluleå: Junkön, Utantillmyrorna 2800 m SSO Örnudden, myr, 24M 5a 07 48, 2002-08-01; Myhr, Dagny; Bnr = nb02 4038"
"Trådstarr. Uppland, Djurö socken, Hölö, Öträsket, O-sidan. GPS: N. 59.16.117 O. 018.40.754. Rubin: 10J 5c 0537. 8/7 2001. Torbjörn Peterson."
"Norrbotten Korpilombolo: Blåmyrens N-sida, under kraftledningen, fastmarksmyr, 27L 9j 37 46, 2007-07-18; Haraldsson, Kerstin & Hedlund, Åsa; Bnr = nb07 4290"
"Norrbotten Norrfjärden: Svartnäs, 700 m O-OSO fixpunkt 34,5 på Snottermyrberget, skogskant vid kärr, 24L 3f 41 33, 2001-06-19; Myhr, Dagny; Bnr = nb01 2103"
"Gästrikland: Ockelbo sn, 1250 m NV Tallås (museijärnväg), stationshuset, V om grustag, Sidsjöbäckens utlopp i Jädraån, på grusbotten.  RUBIN 14G 0g 12 18  25. 6. 2002. No. 5077.  Leg. Göran Odelvik & Birgitta Hellström"
"Trådstarr. Uppland, Ingarö socken, Lugnet, liten, blöt Sphagnum-mosse utmed cirka 60 meter av elledningen, NO om 1:235. Fåtaligt spridd och mestadels steril, tillsammans med Rundsileshår, Vitag, Tranbär. Våtmarken tynande, nära bebyggelse och kanske snart"
"Lycksele Lappmark: Sorsele socken. Myrmark mellan stugan 3 km S. om renvaktarstugan 2 km SO. om toppen av Tjieluotjårro och sjöstugan vid Tsåga. Över 600 meter. Subalpint. 3/8 2005. Torbjörn Peterson (S) & Helena Karlberg."
"Trådstarr. Uppland, Djurö socken, Vindö, Svartträsket S. om Tranviksströmmen. Rikligt i Ö-kanten, men få blommande. GPS: N. 59.19.555 O. 018.41.516. Rubin: 10J 6c 1842. 30/6 2002. Torbjörn Peterson."
"Trådstarr. Uppland, Djurö socken, Hölö, Öträsket, V-sidan. GPS: N. 59.16.117 O. 018.40.754. Rubin: 10J 5c 0537. 1/7 2001. Torbjörn Peterson."
"Norrbotten Överkalix: Skogsvägen öster om Kvarnån, kulturområde, vid vatten, 26L 6h 02 43, 2008-07-22; Jönsson, Lennart; Bnr = nb08 3798"
"Flora Suecica, Upl. Saltsjö-Boo sn.; Eriksvik. Abborrträsk; skogstjärn, s: Värmdövägen. Sumpig, förbuskad strand i N.W. fertil! (R.) 10I6i1512 13/6 2002. H. Gudmundson."
"Hälsingland: Undersvik sn, 5650 m ONO om Undersvik kyrka, 600 m NV om Dalsjö, Lilla Dalsjöns O-sida, vattenbryn. 15G 6g 3430. 6833439, 1533002.  23. 6. 2007 No. 8799. Leg. Göran Odelvik"
"Trådstarr. Uppland, Ingarö socken, Björnö-ön, fuktstråk innanför v. stranden, ganska rikligt, steril. GPS: N. 59.12.615 O. 018.33.665. Rubin: 10J 3b 3725. 22/7 2002. Torbjörn Peterson."
"Trådstarr. Lycksele lapppmark. Tärnaby (Södra Storfjället). Myren nära östra sidan av bron mellan sjöarna Ropen och Abelvattnet. Rubin: 24F 4b. Ca. 700 m. Lågalpint. 1/8 2006. Katarina Winka & Stefan Johansson."
"Norrbotten Nederluleå: Sandön, 1900 m V om Killingholmens spets, myr, 24L 6j 18 26, 2005-08-13; Myhr, Dagny; Bnr = nb05 1254"
"Trådstarr. Uppland, Värmdö socken, Fågelbrolandet, Hässelmara, Lillsjön dike N. om sjön. Diket efter senaste dygnets regn något vattenfyllt efter den långa torkan. Lillsjön = NV. viken av Storsjön. GPS: N. 59.16.612 O. 018.37.444. Rubin: 10J 5c 1005. 14/6"
"Trådstarr. Hälsingland, Arbrå socken, Punsarna, strax S. om landsvägen. GPS: 61.29.831/016.34.124. RUBIN: 15G 4i 0407. Mosseartad sjöstrand. 10/7 2003. Glest spridd strandzonen. Torbjörn Peterson."
"Trådstarr. Uppland, Ingarö socken, Skenora Träsk, SO-stranden, rikligt i vattnet, många ej blommande. GPS: N. 59.15.288 O. 018.33.876. Rubin: 10J 4b 3822. 13/6 2002. Torbjörn Peterson."
"Norrbotten Tärendö: Hietakangas 250 m SV om vägkorsningen, myrflark, 27L 9i 23 07, 2007-07-14; Stenberg, Lennart & Sipari, Jouko & Paszko, Beata; Bnr = nb07 3415"
"Trådstarr. Uppland, Ingarö socken, Lugnet, Lugne Träsk, SV-udden, sparsamt i strandbrinken. GPS: N. 59.15.780 O. 018.31.678. Rubin: 10J 4b 4402. 4/7 2003. Torbjörn Peterson."
"Norrbotten Nederkalix: 700 m O-OSO Kvarnträskets N-spets, myr O Åberget, blöt myr, 25M 4e 17 17, 2001-06-20; Ahlm, Jan; Bnr = nb01 0140"
"Trådstarr. Dalsland, Högsäter socken, Krokvattnet 1 km öster om Jolsäter och 1 km nordost om Ragnerudsjöns nordspets. Spridd i gungflyets ytterkant mot vattenspegeln i sjöns nordvästra del, men mestadels vegetativt, endast en individ i frukt."
"Trådstarr. Uppland, Ingarö socken, Trollsjöns N-ända, sparsamt. GPS: N. 59.13.789 O. 018.34.442. Rubin: 10J 4b 0929. 22/7 2002. Torbjörn Peterson."
"Norrbotten Nederluleå: Norr-Äspen, 900 m N S-udden, kärr , 24M 4c 25 18, 2001-07-06; Myhr, Dagny; Bnr = nb01 2164"
"Lycksele Lappmark: Sorsele socken. Myren 1.9 km NNV. Varassie-toppen; 4 km NO. Forsavan. Ganska rikligt, mest i kanten av tjärnar på myren. 661 meter. Subalpint. 5/8 2005. RK-90: O: 1488.537 N:7310.185. Torbjörn Peterson & Helena Karlberg."
"Lycksele Lappmark: Sorsele socken. Varassie-toppen, 750 m. NV. norra Tsåga-stugan; 3.5 km NO. Forsavan. Fläckvis spridd i kal björkhed i uttorkade svackor. 755 meter. Subalpint. 4/8 2005. RK-90: O: 1489.400 N:7308.500. Torbjörn Peterson & Helena Karlberg."
"Carex lasiocarpa. Ög Grebo sn, Asketorpegölen 08G2a. 6461915 - 1502298 +- 50 m. Våtmark. 2011-06-30 leg. Janne Andersson"
"Öland: Högby sn. Klosterholmen i sydväst. Alkärr. RT990: 6341760, 1568540. RUBIN 5H8d 1735. 2008-06-27. Leg. Göran Wendt. GW-2102B"
"FLORA SUECICA. Carex lasiocarpa x riparia. Trådstarr x jättestarr. Öland: Högby sn. Klosterholmen i sydväst. Alkärr. RT90: 6341760, 1568540. RUBIN 5H8d 1735. 2008-06-27. Göran Wendt GW-2102. Det. Thomas Karlsson"
"Norrbotten Junosuando: 2,8 km S Kielisenvuoma, tuvig sumpskog i myrkant, 29L 3f 00 00, 2002-07-28; Stenberg, Lennart; Bnr = nb02 2177"
"Öland: Mörbylånga sn; I upptorket kärr 3,3 km NV Gösslunda gård.  RN 6263799,1541971  RUBIN 4G2i3719 Åke Svensson, Charlotte Wigermo 17209 27 juni 2009"
"ÖLAND Sandby, Skarpa Alby väst. 6274491 1548038. Kalkgyttja. UB Andersson UBA-01014. 20140708"
"Carex lepidocarpa. Öland, Gårdby, Skarpa Alby 1--1,5 km NV. 6275415 1548462. Tuvig nötbetad fuktäng. UB Andersson. 20150701"
"Dike. Ög: Högby: Örbacken 600 m O. den 5/7 2011. Bengt Hallqvist"
"Flora Suecica. Carex lepidocarpa. Näbbstarr. Dalarne, Transtrands s:n, myr 500 m NV Hösätern 678086 - 137051, rikkärr. 12/7 2017 Mats Nordhag"
"Carex lepidocarpa? Öland, Gårdby, Skarpa Alby 1--1,5 km NV. 6275840 1548452. Kalkbleke. UB Andersson. 20150701"
"Uppland: Rö sn, 650 m SO Ekskogen. Sandtag, på våt sand vid vattensamling. Koordinater (Rikets nät, RT90, enl GPS): 6621598,1647450. RUBIN: 11I 4j 159 245. 05. VIII. 2006. Leg. Joakim Ekman, nr 2006156"
"Ångermanland. Tåsjö socken. Tåsjöberget. Vid basen av berget, Västibyn, övre sidan om vägen mot Granberget, ca 700 m in på denna väg. Ny skogsavverkningsväg, där ett dike korsar \""vägen\"". Enstaka i blött körspår.  2002  21. VII.  Leg. Lars Erik Kers nr 687"
"Gästrikland: Valbo sn, 850 m VSV om Killingholmens (i Trösken) S-ände, 600 m SO om Grinduga, trevägskorsning, myr."
"Uppland: Älvkarleby sn, Solmossen, SV-delen. Extremrikkärr. Koordinater (Rikets nät, RT90, enl GPS): 6708392,1586042. RUBIN: 13H 1h 339 104. 19. VI. 2008. Leg. Joakim Ekman, nr 2008078"
"Flora Suecica. Carex lepidocarpa subsp. jemtlandica. Dalarna: Boda, Jälltjärn, gungflykant till göl med kalkrikt vatten. Koordinater (RT90): 6773600 1465030 ± 100. 2016-07-01. Thomas Karlsson nr 16013"
"ÖLAND Kastlösa, Gösslunda VSV. 6261730 1542990. Tuvig fuktäng med kalkgyttja. UNB Andersson UBA-00814. 20140624"
"Uppland: Älvkarleby sn, Bölsjön, SV-sid. Öppet rikkärr. Koordinater (Rikets nät, RT90, enl GPS): 6720116,1592921. RUBIN: 13H 4i 011 292. 21. VI. 2008. Leg. Joakim Ekman, nr 2008069"
"ÖLAND Kastlösa. Gösslunda VSV. 6261591 1542950. Tuvig fuktäng med kalkgyttja. UB Andersson UBA-00914. 20140624"
"Uppland: Lohärad sn, 750 m VNV om Falken. Utdikat rikkärr. RUBIN: 11I 6j 37 47. 26. VII. 2000. Leg. Gabriel Ekman, nr 2000025"
"Ångermanland. Tåsjö socken. Tåsjöberget. Längs landsvägen ner från toppen och telemasten, ca 800 m nedanför Bergbodarna, Vägdiket, med källvatten. Här ock Agrostis clavata. Enstaka. Diket nyligen rensat liksom vägkanten.  2002  20. VII.  Leg. Lars Erik Ke"
"Öland: Hulterstad sn: 1,8 km VSV Gösslunda gård. I kalkkärr på alvarmark. RN 6261556 1542922. C. Wigermo, Å. Svensson, B. Nilsson 7 juni 2009. 6025"
"Carex lepidocarpa ssp. lepidocarpa, näbbstarr. Ög Slaka sn 600 m VNV Mjärdevi. 8F4h4603. R.N. 64746. 14853. Blöt ohävdad gräsmark. 2003 07 30"
"Skänninge: Lagmansro. 647740 145595. Kalkkärr. 20020613. Insamlare Bengt Hallqvist"
"Öland, Sandby socken, Sju källorna norr om Ekelunda ost. 6272739 1548840. Tokfuktäng med kalkgyttja. UB Andersson 20120724"
"ÖLAND Gårdby Tornrör. 6273246 1547681. Kalkgyttja vid litet kärr. UB Andersson UBA-05514. 20140614"
"Harstarr. Dalsland, Sundals-Ryr socken, mycket sparsamt i öppen, röjd mark under kraftledningen 500 meter NNO. om Törestorp."
"Norrbotten: Nedertorneå: Santasaari, östra vägens norra vändplan, vägdike.  25N 4d 03 31  2012-08-09  Leg. Kerstin Haraldsson nb12 0054"
"Norrbotten Nederkalix: Karlsborg, vid vägslutet norr om småbåtshamnen, virkesmätningsplats på bark-jord, 25M 3i 47 25, 2008-08-25; Ahlm, Jan; Bnr = nb08 8545"
"Norrbotten: Piteå sn: Pitholmsheden 1300 m N Gläntans fritidsgård, 300 m NO landsvägen. Jord-, bark- och rötslamstipp.  24L 0d 17 46  2004-07-26  Leg. Claes Hammarsjö  nb04 2629"
"Jämtland: Marby sn, Fjällhalsen, 2400 m SO om Västerfjället, triangelpunkt 1158, 1750 m NO om Bydalen, hotell, vid led, vid stigkorsning, fjällbjörkskog, grusig gräsmark."
"Norrbotten Piteå landsförsamling: Pitholmsheden, 1300 m N om Gläntans fritidsgård, 300 m NO om landsvägen, jord-bark och rötslamstipp, 24L 0d 17 46, 2004-07-26; Hammarsjö, Claes; Bnr = nb04 2629"
"Norrbotten: Nedertorneå sn: 250 m OSO Rausti, gården. Körväg i skog.   25N 9d 38 03  2002-07-30  Leg. G. Asplund, V, Autio, M. Jussila  nb02 0545"
"Gästrikland: Ockelbo sn, Brattfors, före detta bruk, gräsmark på grus. RUBIN 13G9j 2517. 24.6.2000. No 2896. Göran Odelvik."
"Gästrikland: Ockelbo sn, 1250 m NV Tallås (museijärnväg), stationshuset, väg mot Rönnbacken, östra sidan, strax N om bro över Sidsjöbäcken, grusig vägbank.  RUBIN 14G 0g 13 20  25. 6. 2002. No. 5080.  Leg. Göran Odelvik & Birgitta Hellström"
"Gästrikland: Ockelbo sn, 5300 m S-SSV om Lingbo kapell, 300 m S om Döljebro, mellan järnväg och väg 272, vid grusväg, sandig vägkant."
"Norrbotten Piteå landsförsamling: Haraholmsvägen samt Haraholmens stubb och barktipp, vägkantsdike med bark från timmertransporter, 24L 0e 08 07, 2008-07-15; Groth, Hans; Bnr = nb08 7652"
"Harstarr. Uppland, Djurö socken, Hölö, Öträsket, O. om i vägkant till Hölövägen. GPS: N. 59.16.117 O. 018.40.754. Rubin: 10J 5c 0537. 8/7 2001. Torbjörn Peterson."
"Bohuslän: Uddevalla, Äsperöd,. oslagen gräsmatta med olika prydnadsinplanteringar (Fritillaria, Orchis) på kyrkogården. 3.VIII.2002. leg. Annica & Ingvar Nordin"
"Norrbotten Nedertorneå: Pentheikinniemi, 600 m NNV-N vägbanken , torr vägkant, 25N 4d 25 16, 2006-07-09; Haraldsson, Kerstin & Hedlund, Åsa & Asplund, Gunvor; Bnr = nb06 1838"
"Närke: Olai Petri fg. V om Vattenparken 100 m VNV småbåtshamnen i Svartån. RN: 65730/14683. I gräsmark vid kanten av promenad- och cykelväg. 18.VIII.2005 leg. Leif Fransson"
"Norrbotten Nederkalix: Karlsborg 300 m NV om Tallholmen, jordplan, 25M 3i 46 26, 2004-08-21; Ahlm, Jan; Bnr = nb04 2429"
"Norrbotten Piteå: 500 m V Kartvikens inre spets, ruderatmark, 24L 0e 05 16, 2000-09-24; Stenberg, Lennart & Zethraeus, Ulf & Davidsson, Irma & Groth, Hans; Bnr = nb00 1275"
"Ångermanland. Bodum sn. Näsets by, västligaste gården på S. sidan landsvägen. Stenig torrbacke.  2004-08-15    Göran Westerström"
"Gästrikland: Ovansjö sn, Norrberg, 1950 m VSV om Dalsäng, 1150 m. SO om Utterns, O om Sinsjön, N-delen, barrskogsbryn vid grusväg.   RUBIN 13G 5j 11 01  27. 6. 2002. No. 5088.  Leg. Göran Odelvik & Birgitta Hellström"
"Harstarr. Medelpad, Alnö socken, Sandarna, torrt dike vid Raholmsmossen söder om Raholmsvägen, cirka 400 meter norr om Raholmen. Några tuvor i dikeskanten."
"Norrbotten Nederkalix: Furuberget SO, 850 m O järnvägens korsning med skogsvägen, fuktig skogsväg, 26M 0f 02 40, 2003-07-11; Persson, Lennart & Sigfridsson, Eva; Bnr = nb03 1185"
"Ångermanland Bodums sn. Öns by, 250 m S de sydvästligaste gårdarna - i nedre åkerkanten mot strandskogen.  2006-07-26  Göran Westerström"
"Ångermanland. Bodums sn, N. Bölens by längs Hocksjövägen, O. vägdiket i många grupper. 2008-08-01 Göran Westerström"
"Norrbotten Piteå landsförsamling: Haraholmen, 500 m SO om korsning landsväg och järnväg, äldre utplanerad barktipp, 24L 0e 05 16, 2007-09-15; Groth, Hans; Bnr = nb07 5933"
"Skillingmark 11B 7h 18 42. RT90: 6636810, 1289290. 2007-08-05 Gunnar Flygh"
"Ångermanland Bodums sn. N. Bölens by, 600 m SO Forsnäsudden - i vägdike, rikligt.  2006-07-17  Göran Westerström"
"Norrbotten Nederkalix: 600 m VSV Hamptjärnens södra kant, barktipp, 25M 4i 20 21, 2000-08-20; Ahlm, Jan; Bnr = nb00 2810"
"Starr 6/11 -05. Strålängd 1,3 m. Ruta 11D 0c Apertin. Birgitta Mangsbo"
"Norrbotten Nederkalix: Karlsborg, 1600 m S Hamptjärnen, återställd barktipp, 25M 4i 18 22, 2007-09-02; Ahlm, Jan; Bnr = nb07 2442"
"Harstarr. Uppland, Vaxholm socken, Rindö, militärfortet 750 meter NV. om Oskar Fredriksborg. En grupp i frisk mark i halvskugga. RT-90: O. 1648.934 N. 6589.515. Rubin: 10I 7j 4539 no. 26/7 2008. Torbjörn Peterson."
"VÄRMLANDS FLORA. Mårön 10D 5i Rubin 2540. Vassdrågen. Skogsmark. 2011-08-08. Pontus Edquist"
"Norrbotten: Nederluleå: Hindersön Norrisundet längst in, fuktig gräsmark  24M 8c 27 39   2018-07-03  Leg. Irma Davidsson, Hans Groth m. fl nb18 2066"
"Torsåkers socken, Nottjärn. Skogsbilvägskant. 9/8 2005 Leg. Barbro Risberg"
"Småland: Kalmar sd. Tallhagen. I vägdike vid Ölandsleden. Eftersökte Kanadastarr som tidigare uppgivits från denna lokal. 4G6g 4337. 29.6 2008 Åke Svensson 15825"
"Norrbotten Nederkalix: Karlsborgs industritipp, industritipp, 25M 4i 18 21, 2002-09-29; Ahlm, Jan; Bnr = nb02 3556"
"Gästrikland: Högbo sn, 7650 m N-NNO om Högbo kyrka, 1150 m NNO om Säveränge, det nordligaste huset, vid grusväg, vägkant."
"Dalsmund 10E 8f 26 15. Lokavägen söder om Kärne. Nyanlagd vägslänt. 2003-07-05. Owe Nilsson"
"Carex leporina, harstarr. Dalsland, Gestads s:n, Sandvikebergen, vid Vänern, strandklippa. 2017-06-19 Kjell Eriksson. RT90 6488485 1301750"
"Norrbotten Piteå: Haraholmens utfyllnad, utfyllnad, barkavfall etc, 24L 0e 05 17, 2004-07-20; Stenberg, Lennart; Bnr = nb04 1692"
"Hälsingland: Ramsjö sn, 2000 m N-NNO om Ramsjö kyrka, 750 m NNV om Kvarnsjön (gård), strax O om väg 83, litet grustag, grusig mark. 16F 9i 3923. 6898968, 1492368. 2007-07-24. Göran Odelvik 9037"
"Norrbotten Nederkalix: 600 m VSV Hamptjärnens södra kant, barktipp, 25M 4i 20 21, 2000-09-10; Ahlm, Jan; Bnr = nb00 2875"
"Norrbotten Nederluleå: Per Hinders, 450 m S bergets högsta punkt, ängskant mot skog, 24L 9i 04 38, 2008-07-27; Davidsson, Irma; Bnr = nb08 6139"
"Norrbotten Piteå landsförsamling: Haraholmen, 500 m SO om korsning landsväg och järnväg, barkhögar som är några år gamla, 24L 0e 04 17, 2007-07-15; Groth, Hans; Bnr = nb07 4693"
"VÄRMLANDS FLORA. 13C 7h Sysslebäck. Rubin 38 44. Skyllbäcks skola, 600 m SSÖ om. Körväg nära Klarälven. 2011-08-03. Per Larsson"
"Kanadastarr? På f.d. vall. Gräsmark. Lammbete. 2015-07-18. Hos Inger Fåhraeus, Gotland, Fårö sn. Koo 6432822 – 1705454. leg. Kjell Mathson"
"Gästrikland: Torsåker sn, Hofors, 2300 m SV om Hofors kyrka, vid sopstation, V sidan av Edskevallsvägen, dikeskant. RUBIN 13G2f 2804.  22.7.2001. No 4181. Göran Odelvik."
"Norrbotten: Råneå sn: Strömsund, 1200 m NO-NNO Kyrkvikens sydspets. Torr, sandig infart till hygge. 25L 4j 45 45 2001 -07-17  Leg. Berit Renström nb01 3156"
"Ångermanland. Bodum sn. Näsets by, västligaste gården på vägens S. sida. Sluttning mot skogskanten - torrt, stenigt.   2004-07-17    Göran Westerström"
"Bodum 16/7 2001. Gesflons S ände, längs körväg 10 m från landsvägen. Göran Westerström"
"Norrbotten Hietaniemi: 50 m NO östligaste husen i Niemis, ängsmark vid uthus, 26N 5a 16 13, 2003-07-25; Davidsson, Irma & Thorell, Magnus; Bnr = nb03 2117"
"Norrbotten: Nederkalix: Vitvattnets station, f d tastageplats vid järnväg.  25M 5g 35 45   2014-08-14   Leg. Jan Ahlm nb14 1166"
